SALE_DT,LOCAL_SHOP_CD,SALES_AMT,Holiday,Holiday Name
2023-10-31,M10,71482,,
2023-10-31,M11,15215,,
2023-10-31,M13,13880,,
2023-10-31,M14,22085,,
2023-10-31,M15,6829,,
2023-10-31,M16,12979,,
2023-10-31,M17,5634,,
2023-10-31,M18,31496,,
2023-10-31,M19,4052,,
2023-10-31,M20,9810,,
2023-10-31,M21,23281,,
2023-10-31,MC1,86306.803,,
2023-10-31,MC2,19884.467,,
2023-10-31,MC3,44255.341,,
2023-10-31,MC4,22566.017,,
2023-11-01,M01,83043,,
2023-11-01,M02,12522,,
2023-11-01,M05,26588,,
2023-11-01,M07,60691,,
2023-11-01,M08,22356,,
2023-11-01,M09,14987,,
2023-11-01,M10,56040,,
2023-11-01,M11,30945,,
2023-11-01,M12,3356,,
2023-11-01,M13,11314,,
2023-11-01,M14,33749,,
2023-11-01,M15,10647,,
2023-11-01,M16,13000,,
2023-11-01,M17,20934,,
2023-11-01,M18,39959,,
2023-11-01,M19,4603,,
2023-11-01,M20,2744,,
2023-11-01,M21,26864,,
2023-11-01,MC1,111671.852,,
2023-11-01,MC2,32216.511,,
2023-11-01,MC3,79941.755,,
2023-11-01,MC4,25294.173,,
2023-11-02,M01,57957,,
2023-11-02,M02,17202,,
2023-11-02,M05,14591.5,,
2023-11-02,M07,61231,,
2023-11-02,M08,18193,,
2023-11-02,M09,18288,,
2023-11-02,M10,33116,,
2023-11-02,M11,27489,,
2023-11-02,M12,529,,
2023-11-02,M13,23514,,
2023-11-02,M14,44972,,
2023-11-02,M15,11244,,
2023-11-02,M16,16599,,
2023-11-02,M17,16224,,
2023-11-02,M18,48816,,
2023-11-02,M19,7904,,
2023-11-02,M20,11764,,
2023-11-02,M21,10066,,
2023-11-02,MC1,80779.131,,
2023-11-02,MC2,46548.544,,
2023-11-02,MC3,56588.355,,
2023-11-02,MC4,22369.902,,
2023-11-03,HE1,33257.29,,
2023-11-03,HE2,24087.7,,
2023-11-03,M01,38697.5,,
2023-11-03,M02,22682,,
2023-11-03,M05,34457,,
2023-11-03,M07,54853,,
2023-11-03,M08,15824,,
2023-11-03,M09,17387,,
2023-11-03,M10,102947,,
2023-11-03,M11,27372,,
2023-11-03,M12,265,,
2023-11-03,M13,14014,,
2023-11-03,M14,33538,,
2023-11-03,M15,10353,,
2023-11-03,M16,9019,,
2023-11-03,M17,13943,,
2023-11-03,M18,49903,,
2023-11-03,M19,6466,,
2023-11-03,M20,12726,,
2023-11-03,M21,12720,,
2023-11-03,MC1,96616.517,,
2023-11-03,MC2,28811.655,,
2023-11-03,MC3,46123.306,,
2023-11-03,MC4,16073.786,,
2023-11-04,M01,56640,,
2023-11-04,M02,62682,,
2023-11-04,M05,53557,,
2023-11-04,M07,64075,,
2023-11-04,M08,22361,,
2023-11-04,M09,28684,,
2023-11-04,M10,88928,,
2023-11-04,M11,45010,,
2023-11-04,M12,11369,,
2023-11-04,M13,23420,,
2023-11-04,M14,34532.5,,
2023-11-04,M15,11900,,
2023-11-04,M16,25723,,
2023-11-04,M17,16374,,
2023-11-04,M18,41966,,
2023-11-04,M19,10631,,
2023-11-04,M20,10517,,
2023-11-04,M21,21652,,
2023-11-04,MC1,82335.924,,
2023-11-04,MC2,54929.131,,
2023-11-04,MC3,72371.367,,
2023-11-04,MC4,21489.323,,
2023-11-05,M01,88966,,
2023-11-05,M02,34727,,
2023-11-05,M05,32070,,
2023-11-05,M07,91967,,
2023-11-05,M08,12632,,
2023-11-05,M09,20148,,
2023-11-05,M10,51658,,
2023-11-05,M11,41819.5,,
2023-11-05,M12,3797,,
2023-11-05,M13,26932,,
2023-11-05,M14,52256,,
2023-11-05,M15,12878,,
2023-11-05,M16,26244,,
2023-11-05,M17,19633,,
2023-11-05,M18,31427,,
2023-11-05,M19,9175,,
2023-11-05,M20,15532,,
2023-11-05,M21,23468,,
2023-11-05,MC1,94633.503,,
2023-11-05,MC2,30291.262,,
2023-11-05,MC3,45378.644,,
2023-11-05,MC4,26535.925,,
2023-11-06,HE1,22998.03,,
2023-11-06,HE2,20238.2,,
2023-11-06,M01,50314,,
2023-11-06,M02,21870,,
2023-11-06,M05,33750,,
2023-11-06,M07,43890,,
2023-11-06,M08,18886,,
2023-11-06,M09,14695.5,,
2023-11-06,M10,42507,,
2023-11-06,M11,23821,,
2023-11-06,M12,3849,,
2023-11-06,M13,6752,,
2023-11-06,M14,31349,,
2023-11-06,M15,9431,,
2023-11-06,M16,10108,,
2023-11-06,M17,10865,,
2023-11-06,M18,48502,,
2023-11-06,M19,3538,,
2023-11-06,M20,18429,,
2023-11-06,M21,16870,,
2023-11-06,MC1,75364.075,,
2023-11-06,MC2,25000.971,,
2023-11-06,MC3,37853.403,,
2023-11-06,MC4,17599.029,,
2023-11-07,M01,48823,,
2023-11-07,M02,17493,,
2023-11-07,M05,41967,,
2023-11-07,M07,60499,,
2023-11-07,M08,16486,,
2023-11-07,M09,20310.5,,
2023-11-07,M10,55850,,
2023-11-07,M11,33878,,
2023-11-07,M12,139.5,,
2023-11-07,M13,5771,,
2023-11-07,M14,36145,,
2023-11-07,M15,8122,,
2023-11-07,M16,17040,,
2023-11-07,M17,16102,,
2023-11-07,M18,46159,,
2023-11-07,M19,4834,,
2023-11-07,M20,3333,,
2023-11-07,M21,13550,,
2023-11-07,MC1,72453.406,,
2023-11-07,MC2,34142.72,,
2023-11-07,MC3,61112.625,,
2023-11-07,MC4,11975.73,,
2023-11-08,HE1,27151.61,,
2023-11-08,HE2,11881.7,,
2023-11-08,M01,43854,,
2023-11-08,M02,35679,,
2023-11-08,M05,21732,,
2023-11-08,M07,49815,,
2023-11-08,M08,14702,,
2023-11-08,M09,21623,,
2023-11-08,M10,56257,,
2023-11-08,M11,26152,,
2023-11-08,M12,3214,,
2023-11-08,M13,8653.5,,
2023-11-08,M14,52292,,
2023-11-08,M15,9271,,
2023-11-08,M16,17162,,
2023-11-08,M17,13551,,
2023-11-08,M18,35327,,
2023-11-08,M19,4713,,
2023-11-08,M20,7870,,
2023-11-08,M21,16258,,
2023-11-08,MC1,67461.172,,
2023-11-08,MC2,28876.7,,
2023-11-08,MC3,44922.339,,
2023-11-08,MC4,7957.281,,
2023-11-09,HE1,11850.88,,
2023-11-09,HE2,7986.1,,
2023-11-09,M01,53742,,
2023-11-09,M02,18117,,
2023-11-09,M05,23891,,
2023-11-09,M07,211602,,
2023-11-09,M08,17402,,
2023-11-09,M09,14581,,
2023-11-09,M10,34085,,
2023-11-09,M11,43940,,
2023-11-09,M13,25005,,
2023-11-09,M14,47214,,
2023-11-09,M15,12236,,
2023-11-09,M16,14848,,
2023-11-09,M17,17795,,
2023-11-09,M18,29316,,
2023-11-09,M19,2118,,
2023-11-09,M20,5937,,
2023-11-09,M21,11309,,
2023-11-09,MC1,134687.393,,
2023-11-09,MC2,41539.811,,
2023-11-09,MC3,35363.109,,
2023-11-09,MC4,15662.136,,
2023-11-10,HE1,12811.49,,
2023-11-10,M01,80174,,
2023-11-10,M02,37211,,
2023-11-10,M05,29692,,
2023-11-10,M07,37319,,
2023-11-10,M08,7558.5,,
2023-11-10,M09,26241,,
2023-11-10,M10,75200,,
2023-11-10,M11,36765.5,,
2023-11-10,M12,2791,,
2023-11-10,M13,17314,,
2023-11-10,M14,28695,,
2023-11-10,M15,13293,,
2023-11-10,M16,16115,,
2023-11-10,M17,25846,,
2023-11-10,M18,56995,,
2023-11-10,M19,4219,,
2023-11-10,M20,19954,,
2023-11-10,M21,14262,,
2023-11-10,MC1,84953.413,,
2023-11-10,MC2,36570.879,,
2023-11-10,MC3,43126.707,,
2023-11-10,MC4,17264.076,,
2023-11-11,M01,60170.5,,
2023-11-11,M02,41840,,
2023-11-11,M05,41708,,
2023-11-11,M07,76727,,
2023-11-11,M08,16901.5,,
2023-11-11,M09,34501,,
2023-11-11,M10,61554,,
2023-11-11,M11,48014,,
2023-11-11,M12,9771,,
2023-11-11,M13,12920,,
2023-11-11,M14,60964,,
2023-11-11,M15,16976,,
2023-11-11,M16,20922,,
2023-11-11,M17,37434,,
2023-11-11,M18,66314,,
2023-11-11,M19,11833,,
2023-11-11,M20,25728,,
2023-11-11,M21,27907,,
2023-11-11,MC1,100214.573,,
2023-11-11,MC2,42872.819,,
2023-11-11,MC3,45355.342,,
2023-11-11,MC4,26528.154,,
2023-11-12,M01,83850,,
2023-11-12,M02,19297,,
2023-11-12,M05,25939,,
2023-11-12,M07,251029,,
2023-11-12,M08,18805,,
2023-11-12,M09,22478,,
2023-11-12,M10,55892,,
2023-11-12,M11,50045.5,,
2023-11-12,M12,9144.5,,
2023-11-12,M13,22401,,
2023-11-12,M14,65478,,
2023-11-12,M15,14439,,
2023-11-12,M16,15806,,
2023-11-12,M17,35222,,
2023-11-12,M18,74137,,
2023-11-12,M19,7993,,
2023-11-12,M20,26976,,
2023-11-12,M21,21102,,
2023-11-12,MC1,84874.764,,
2023-11-12,MC2,33138.839,,
2023-11-12,MC3,60135.929,,
2023-11-12,MC4,10572.814,,
2023-11-13,HE1,28351.46,,
2023-11-13,HE2,47019.99,,
2023-11-13,M01,66641.5,,
2023-11-13,M02,36489,,
2023-11-13,M05,25072,,
2023-11-13,M07,46124,,
2023-11-13,M08,16732,,
2023-11-13,M09,23295,,
2023-11-13,M10,60431,,
2023-11-13,M11,34303.5,,
2023-11-13,M12,1397,,
2023-11-13,M13,8758,,
2023-11-13,M14,29657.5,,
2023-11-13,M15,14340,,
2023-11-13,M16,17576,,
2023-11-13,M17,16232,,
2023-11-13,M18,40490,,
2023-11-13,M19,4184,,
2023-11-13,M20,13155,,
2023-11-13,M21,10602,,
2023-11-13,MC1,82250.492,,
2023-11-13,MC2,16301.942,,
2023-11-13,MC3,63234.96,,
2023-11-13,MC4,19713.591,,
2023-11-14,HE1,24041.58,,
2023-11-14,HE2,13206.41,,
2023-11-14,M01,61963,,
2023-11-14,M02,19486,,
2023-11-14,M05,24109.5,,
2023-11-14,M07,171618,,
2023-11-14,M08,17963,,
2023-11-14,M09,30931.5,,
2023-11-14,M10,50046,,
2023-11-14,M11,43699,,
2023-11-14,M13,14702,,
2023-11-14,M14,50876,,
2023-11-14,M15,24706,,
2023-11-14,M16,10140.5,,
2023-11-14,M17,15701.5,,
2023-11-14,M18,62420,,
2023-11-14,M19,518,,
2023-11-14,M20,20721,,
2023-11-14,M21,8429,,
2023-11-14,MC1,80206.808,,
2023-11-14,MC2,36922.331,,
2023-11-14,MC3,51258.258,,
2023-11-14,MC4,38477.67,,
2023-11-15,HE1,6176.79,,
2023-11-15,HE2,7115.9,,
2023-11-15,M01,65667,,
2023-11-15,M02,18994,,
2023-11-15,M05,12403.5,,
2023-11-15,M07,65216,,
2023-11-15,M08,12935,,
2023-11-15,M09,33323,,
2023-11-15,M10,69153,,
2023-11-15,M11,22697.5,,
2023-11-15,M12,3052,,
2023-11-15,M13,8048,,
2023-11-15,M14,39242,,
2023-11-15,M15,17083,,
2023-11-15,M16,15790,,
2023-11-15,M17,13543,,
2023-11-15,M18,84081,,
2023-11-15,M19,13519,,
2023-11-15,M20,12316,,
2023-11-15,M21,33207,,
2023-11-15,MC1,111185.447,,
2023-11-15,MC2,22184.468,,
2023-11-15,MC3,49275.732,,
2023-11-15,MC4,14292.232,,
2023-11-16,HE1,10321.55,,
2023-11-16,HE2,8356.95,,
2023-11-16,M01,62260,,
2023-11-16,M02,35588,,
2023-11-16,M05,21090,,
2023-11-16,M07,241360,,
2023-11-16,M08,18633.5,,
2023-11-16,M09,36416,,
2023-11-16,M10,63235,,
2023-11-16,M11,39479,,
2023-11-16,M12,431,,
2023-11-16,M13,26000.5,,
2023-11-16,M14,43611,,
2023-11-16,M15,11477,,
2023-11-16,M16,5653,,
2023-11-16,M17,15257,,
2023-11-16,M18,46327,,
2023-11-16,M19,5530,,
2023-11-16,M20,11410,,
2023-11-16,M21,27220,,
2023-11-16,MC1,86627.186,,
2023-11-16,MC2,30218.448,,
2023-11-16,MC3,68617.964,,
2023-11-16,MC4,20885.439,,
2023-11-17,M01,76095,,
2023-11-17,M02,37022,,
2023-11-17,M05,30971,,
2023-11-17,M07,116302,,
2023-11-17,M08,32592,,
2023-11-17,M09,27190,,
2023-11-17,M10,68673.5,,
2023-11-17,M11,41512,,
2023-11-17,M12,1053,,
2023-11-17,M13,18829,,
2023-11-17,M14,38306,,
2023-11-17,M15,11426,,
2023-11-17,M16,13158,,
2023-11-17,M17,27142,,
2023-11-17,M18,63814,,
2023-11-17,M19,3067,,
2023-11-17,M20,20992,,
2023-11-17,M21,23805,,
2023-11-17,MC1,89436.896,,
2023-11-17,MC2,31540.778,,
2023-11-17,MC3,55043.689,,
2023-11-17,MC4,14684.466,,
2023-11-18,M01,76219,,
2023-11-18,M02,44024,,
2023-11-18,M05,49846.5,,
2023-11-18,M07,105984,,
2023-11-18,M08,20070,,
2023-11-18,M09,36121,,
2023-11-18,M10,66040,,
2023-11-18,M11,66751,,
2023-11-18,M12,9938,,
2023-11-18,M13,26408,,
2023-11-18,M14,88240,,
2023-11-18,M15,10683,,
2023-11-18,M16,36423,,
2023-11-18,M17,35711.5,,
2023-11-18,M18,73215,,
2023-11-18,M19,16591,,
2023-11-18,M20,33948,,
2023-11-18,M21,20033,,
2023-11-18,MC1,175396.127,,
2023-11-18,MC2,36866.991,,
2023-11-18,MC3,66620.388,,
2023-11-18,MC4,16268.93,,
2023-11-19,M01,112845.5,,
2023-11-19,M02,27811.5,,
2023-11-19,M05,46474,,
2023-11-19,M07,113784,,
2023-11-19,M08,35103,,
2023-11-19,M09,37394,,
2023-11-19,M10,72988,,
2023-11-19,M11,53361.5,,
2023-11-19,M12,6349,,
2023-11-19,M13,27601,,
2023-11-19,M14,69263,,
2023-11-19,M15,27064,,
2023-11-19,M16,34753,,
2023-11-19,M17,44450,,
2023-11-19,M18,55532,,
2023-11-19,M19,8217,,
2023-11-19,M20,23174,,
2023-11-19,M21,30838,,
2023-11-19,MC1,151150.488,,
2023-11-19,MC2,63076.214,,
2023-11-19,MC3,60673.79,,
2023-11-19,MC4,17235.923,,
2023-11-20,HE1,5027.22,,
2023-11-20,HE2,24820.5,,
2023-11-20,M01,57375,,
2023-11-20,M02,46593,,
2023-11-20,M05,28768,,
2023-11-20,M07,49320,,
2023-11-20,M08,17917,,
2023-11-20,M09,22541,,
2023-11-20,M10,58519,,
2023-11-20,M11,42671,,
2023-11-20,M13,15941,,
2023-11-20,M14,37401,,
2023-11-20,M15,10033,,
2023-11-20,M16,16046,,
2023-11-20,M17,17406.5,,
2023-11-20,M18,37050,,
2023-11-20,M19,9931,,
2023-11-20,M20,21480,,
2023-11-20,M21,11681,,
2023-11-20,MC1,76073.787,,
2023-11-20,MC2,22626.213,,
2023-11-20,MC3,54069.905,,
2023-11-20,MC4,24503.888,,
2023-11-21,HE1,4484.27,,
2023-11-21,HE2,11226,,
2023-11-21,M01,71424,,
2023-11-21,M02,21217,,
2023-11-21,M05,13233,,
2023-11-21,M07,71117,,
2023-11-21,M08,14710,,
2023-11-21,M09,27994,,
2023-11-21,M10,73725,,
2023-11-21,M11,30383,,
2023-11-21,M12,4321,,
2023-11-21,M13,9347,,
2023-11-21,M14,51553,,
2023-11-21,M15,19321,,
2023-11-21,M16,9594,,
2023-11-21,M17,26812,,
2023-11-21,M18,50478,,
2023-11-21,M19,2839,,
2023-11-21,M20,27480,,
2023-11-21,M21,13885,,
2023-11-21,MC1,76675.729,,
2023-11-21,MC2,30415.052,,
2023-11-21,MC3,49632.525,,
2023-11-21,MC4,14802.912,,
2023-11-22,HE1,3726.66,,
2023-11-22,HE2,5247.6,,
2023-11-22,M01,76838,,
2023-11-22,M02,23624,,
2023-11-22,M05,30555,,
2023-11-22,M07,55936,,
2023-11-22,M08,15968,,
2023-11-22,M09,25675,,
2023-11-22,M10,81021,,
2023-11-22,M11,29582,,
2023-11-22,M12,2919,,
2023-11-22,M13,14354,,
2023-11-22,M14,31339,,
2023-11-22,M15,11742,,
2023-11-22,M16,12928,,
2023-11-22,M17,13413,,
2023-11-22,M18,30870,,
2023-11-22,M19,3641,,
2023-11-22,M20,6703,,
2023-11-22,M21,13117,,
2023-11-22,M22,0,,
2023-11-22,MC1,70172.823,,
2023-11-22,MC2,26523.303,,
2023-11-22,MC3,76668.933,,
2023-11-22,MC4,20635.924,,
2023-11-23,M01,61546,,
2023-11-23,M02,32662,,
2023-11-23,M05,38583,,
2023-11-23,M07,48877,,
2023-11-23,M08,14678,,
2023-11-23,M09,12560,,
2023-11-23,M10,82690.5,,
2023-11-23,M11,41225,,
2023-11-23,M12,5760,,
2023-11-23,M13,10729,,
2023-11-23,M14,43483,,
2023-11-23,M15,10080,,
2023-11-23,M16,19440,,
2023-11-23,M17,15385,,
2023-11-23,M18,59295,,
2023-11-23,M19,11918.5,,
2023-11-23,M20,16177,,
2023-11-23,M21,14033,,
2023-11-23,M22,19629.5,,
2023-11-23,MC1,101914.566,,
2023-11-23,MC2,40551.461,,
2023-11-23,MC3,55251.94,,
2023-11-23,MC4,31441.749,,
2023-11-24,HE2,-875.94,,
2023-11-24,M01,56196.5,,
2023-11-24,M02,46782,,
2023-11-24,M05,35914,,
2023-11-24,M07,392303,,
2023-11-24,M08,18571,,
2023-11-24,M09,16779,,
2023-11-24,M10,61025.5,,
2023-11-24,M11,44263,,
2023-11-24,M12,11268,,
2023-11-24,M13,8550,,
2023-11-24,M14,38152,,
2023-11-24,M15,10178,,
2023-11-24,M16,17582,,
2023-11-24,M17,17601,,
2023-11-24,M18,52945,,
2023-11-24,M19,7648,,
2023-11-24,M20,13309,,
2023-11-24,M21,11014,,
2023-11-24,M22,25741,,
2023-11-24,MC1,80604.856,,
2023-11-24,MC2,46121.361,,
2023-11-24,MC3,47478.643,,
2023-11-24,MC4,21941.745,,
2023-11-25,M01,113544,,
2023-11-25,M02,38022,,
2023-11-25,M05,62403.5,,
2023-11-25,M07,70777,,
2023-11-25,M08,16401,,
2023-11-25,M09,20371,,
2023-11-25,M10,77345,,
2023-11-25,M11,64244,,
2023-11-25,M12,2873,,
2023-11-25,M13,13388,,
2023-11-25,M14,50363,,
2023-11-25,M15,14631,,
2023-11-25,M16,18087,,
2023-11-25,M17,26710,,
2023-11-25,M18,60257,,
2023-11-25,M19,5195,,
2023-11-25,M20,26897.5,,
2023-11-25,M21,28534,,
2023-11-25,M22,32031,,
2023-11-25,MC1,143589.328,,
2023-11-25,MC2,38469.903,,
2023-11-25,MC3,71718.446,,
2023-11-25,MC4,18416.505,,
2023-11-26,M01,103806,,
2023-11-26,M02,51095,,
2023-11-26,M05,37945,,
2023-11-26,M07,207915,,
2023-11-26,M08,24783,,
2023-11-26,M09,29485,,
2023-11-26,M10,64076,,
2023-11-26,M11,39688,,
2023-11-26,M12,5353,,
2023-11-26,M13,34994,,
2023-11-26,M14,64641,,
2023-11-26,M15,21785,,
2023-11-26,M16,22053,,
2023-11-26,M17,19211,,
2023-11-26,M18,68318,,
2023-11-26,M19,5549,,
2023-11-26,M20,14349,,
2023-11-26,M21,26198,,
2023-11-26,M22,50646,,
2023-11-26,MC1,142800.969,,
2023-11-26,MC2,51934.952,,
2023-11-26,MC3,86318.455,,
2023-11-26,MC4,12499.028,,
2023-11-27,HE1,5924.98,,
2023-11-27,HE2,8148.2,,
2023-11-27,M01,74824,,
2023-11-27,M02,27317.5,,
2023-11-27,M05,25231,,
2023-11-27,M07,38387,,
2023-11-27,M08,14098.5,,
2023-11-27,M09,14522,,
2023-11-27,M10,54950,,
2023-11-27,M11,33418,,
2023-11-27,M12,2165,,
2023-11-27,M13,2716,,
2023-11-27,M14,26363,,
2023-11-27,M15,13639,,
2023-11-27,M16,19433,,
2023-11-27,M17,14226.5,,
2023-11-27,M18,31574,,
2023-11-27,M19,1037,,
2023-11-27,M20,5917,,
2023-11-27,M21,8501,,
2023-11-27,M22,20308,,
2023-11-27,MC1,87734.952,,
2023-11-27,MC2,20928.156,,
2023-11-27,MC3,55807.282,,
2023-11-27,MC4,14990.291,,
2023-11-28,HE2,37216.05,,
2023-11-28,M01,65512,,
2023-11-28,M02,18145,,
2023-11-28,M05,21458.5,,
2023-11-28,M07,44442,,
2023-11-28,M08,14297,,
2023-11-28,M09,13618,,
2023-11-28,M10,58472,,
2023-11-28,M11,42987,,
2023-11-28,M12,8154,,
2023-11-28,M13,6084,,
2023-11-28,M14,23159,,
2023-11-28,M15,15544,,
2023-11-28,M16,14595,,
2023-11-28,M17,13935,,
2023-11-28,M18,41115.5,,
2023-11-28,M19,12080,,
2023-11-28,M20,11558,,
2023-11-28,M21,28357,,
2023-11-28,M22,12507,,
2023-11-28,MC1,108557.287,,
2023-11-28,MC2,28546.604,,
2023-11-28,MC3,49127.183,,
2023-11-28,MC4,14711.653,,
2023-11-29,HE1,2305.41,,
2023-11-29,HE2,6359.1,,
2023-11-29,M01,42253,,
2023-11-29,M02,26592,,
2023-11-29,M05,21756,,
2023-11-29,M07,24809,,
2023-11-29,M08,10562,,
2023-11-29,M09,18287,,
2023-11-29,M10,45306,,
2023-11-29,M11,35709,,
2023-11-29,M12,1047,,
2023-11-29,M13,23980,,
2023-11-29,M14,35339,,
2023-11-29,M15,9049,,
2023-11-29,M16,12421,,
2023-11-29,M17,28508,,
2023-11-29,M18,35215,,
2023-11-29,M19,7977,,
2023-11-29,M20,4778,,
2023-11-29,M21,20302,,
2023-11-29,M22,19173,,
2023-11-29,MC1,102921.373,,
2023-11-29,MC2,38673.788,,
2023-11-29,MC3,51063.592,,
2023-11-29,MC4,18837.863,,
2023-11-30,HE1,-10391.99,,
2023-11-30,M01,40979,,
2023-11-30,M02,27213,,
2023-11-30,M05,29884,,
2023-11-30,M07,33536,,
2023-11-30,M08,11872,,
2023-11-30,M09,19795,,
2023-11-30,M10,47269.5,,
2023-11-30,M11,37927,,
2023-11-30,M12,729,,
2023-11-30,M13,11651,,
2023-11-30,M14,42208,,
2023-11-30,M15,6887,,
2023-11-30,M16,18050,,
2023-11-30,M17,20914.5,,
2023-11-30,M18,51286,,
2023-11-30,M19,2844,,
2023-11-30,M20,14666,,
2023-11-30,M21,16509,,
2023-11-30,M22,14899,,
2023-11-30,MC1,88656.315,,
2023-11-30,MC2,16226.214,,
2023-11-30,MC3,40250.488,,
2023-11-30,MC4,18562.137,,
2023-12-01,HE1,21751.24,,
2023-12-01,HE2,22645.55,,
2023-12-01,M01,73424,,
2023-12-01,M02,27486,,
2023-12-01,M05,33183,,
2023-12-01,M07,60184,,
2023-12-01,M08,21883,,
2023-12-01,M09,27316,,
2023-12-01,M10,49519,,
2023-12-01,M11,37751.5,,
2023-12-01,M12,7226,,
2023-12-01,M13,9731,,
2023-12-01,M14,35877,,
2023-12-01,M15,13093,,
2023-12-01,M16,14749,,
2023-12-01,M17,21015,,
2023-12-01,M18,49259.5,,
2023-12-01,M19,8803,,
2023-12-01,M20,16456,,
2023-12-01,M21,21873,,
2023-12-01,M22,32967,,
2023-12-01,MC1,82761.166,,
2023-12-01,MC2,31516.504,,
2023-12-01,MC3,61189.807,,
2023-12-01,MC4,10789.321,,
2023-12-02,M01,76077,,
2023-12-02,M02,48779,,
2023-12-02,M05,37997,,
2023-12-02,M07,89015,,
2023-12-02,M08,29223,,
2023-12-02,M09,29556.5,,
2023-12-02,M10,83780,,
2023-12-02,M11,74534,,
2023-12-02,M12,8617,,
2023-12-02,M13,35810,,
2023-12-02,M14,51841,,
2023-12-02,M15,16199,,
2023-12-02,M16,27326,,
2023-12-02,M17,19176,,
2023-12-02,M18,54995,,
2023-12-02,M19,7607,,
2023-12-02,M20,25999,,
2023-12-02,M21,23272,,
2023-12-02,M22,27259,,
2023-12-02,MC1,136612.622,,
2023-12-02,MC2,64836.893,,
2023-12-02,MC3,72508.739,,
2023-12-02,MC4,31563.106,,
2023-12-03,M01,104004,,
2023-12-03,M02,30793,,
2023-12-03,M05,43619,,
2023-12-03,M07,75681,,
2023-12-03,M08,21664,,
2023-12-03,M09,35180,,
2023-12-03,M10,82890,,
2023-12-03,M11,68921,,
2023-12-03,M12,1114,,
2023-12-03,M13,17856,,
2023-12-03,M14,46884,,
2023-12-03,M15,17056,,
2023-12-03,M16,22397,,
2023-12-03,M17,42155,,
2023-12-03,M18,57291,,
2023-12-03,M19,9714,,
2023-12-03,M20,28521,,
2023-12-03,M21,22178.5,,
2023-12-03,M22,39830,,
2023-12-03,MC1,112299.04,,
2023-12-03,MC2,67666.03,,
2023-12-03,MC3,58753.889,,
2023-12-03,MC4,17300.968,,
2023-12-04,HE1,32101.76,,
2023-12-04,HE2,22734.36,,
2023-12-04,M01,77376,,
2023-12-04,M02,15911,,
2023-12-04,M05,25486,,
2023-12-04,M07,52992,,
2023-12-04,M08,8986,,
2023-12-04,M09,14922,,
2023-12-04,M10,54333,,
2023-12-04,M11,39450,,
2023-12-04,M12,1139,,
2023-12-04,M13,12963.5,,
2023-12-04,M14,31629,,
2023-12-04,M15,9138,,
2023-12-04,M16,13553,,
2023-12-04,M17,8384,,
2023-12-04,M18,62389,,
2023-12-04,M19,2381.5,,
2023-12-04,M20,11593,,
2023-12-04,M21,18229,,
2023-12-04,M22,16195,,
2023-12-04,MC1,91369.908,,
2023-12-04,MC2,65657.28,,
2023-12-04,MC3,47958.742,,
2023-12-04,MC4,15163.108,,
2023-12-05,HE1,-7854,,
2023-12-05,M01,41104,,
2023-12-05,M02,15354,,
2023-12-05,M05,33639,,
2023-12-05,M07,61494,,
2023-12-05,M08,14897,,
2023-12-05,M09,24834,,
2023-12-05,M10,53024,,
2023-12-05,M11,28309,,
2023-12-05,M12,759,,
2023-12-05,M13,9410,,
2023-12-05,M14,30709,,
2023-12-05,M15,15168,,
2023-12-05,M16,13928,,
2023-12-05,M17,10144,,
2023-12-05,M18,53843.5,,
2023-12-05,M19,1397,,
2023-12-05,M20,8601,,
2023-12-05,M21,11263,,
2023-12-05,M22,13953,,
2023-12-05,MC1,100784.47,,
2023-12-05,MC2,36018.444,,
2023-12-05,MC3,36831.066,,
2023-12-05,MC4,16286.408,,
2023-12-06,HE1,8571.53,,
2023-12-06,HE2,21584.22,,
2023-12-06,M01,60772,,
2023-12-06,M02,22056,,
2023-12-06,M05,22133,,
2023-12-06,M07,74148,,
2023-12-06,M08,15487,,
2023-12-06,M09,18845,,
2023-12-06,M10,63091,,
2023-12-06,M11,53199,,
2023-12-06,M12,2150,,
2023-12-06,M13,13795,,
2023-12-06,M14,35392,,
2023-12-06,M15,11138,,
2023-12-06,M16,20406,,
2023-12-06,M17,12480,,
2023-12-06,M18,48893,,
2023-12-06,M19,5960,,
2023-12-06,M20,12271,,
2023-12-06,M21,24181,,
2023-12-06,M22,19786,,
2023-12-06,MC1,98347.58,,
2023-12-06,MC2,23508.738,,
2023-12-06,MC3,72282.528,,
2023-12-06,MC4,18241.746,,
2023-12-07,HE1,14870.84,,
2023-12-07,HE2,13553.68,,
2023-12-07,M01,86100,,
2023-12-07,M02,27208,,
2023-12-07,M05,25116,,
2023-12-07,M07,66250,,
2023-12-07,M08,26841,,
2023-12-07,M09,33697,,
2023-12-07,M10,74895,,
2023-12-07,M11,37384.5,,
2023-12-07,M12,8832,,
2023-12-07,M13,18593,,
2023-12-07,M14,34721,,
2023-12-07,M15,14292,,
2023-12-07,M16,12269,,
2023-12-07,M17,26094,,
2023-12-07,M18,46581,,
2023-12-07,M19,1116,,
2023-12-07,M20,13100,,
2023-12-07,M21,19020,,
2023-12-07,M22,21604,,
2023-12-07,MC1,105404.861,,
2023-12-07,MC2,32911.653,,
2023-12-07,MC3,67799.029,,
2023-12-07,MC4,23230.096,,
2023-12-08,HE2,4708.5,,
2023-12-08,M01,80877,,
2023-12-08,M02,35660,,
2023-12-08,M05,33655,,
